,SqFootage,ProjType,Rooms,AppType,ProjName,Category,CreYear,LastYear,BOZA,PC,LDT,DRC,Units
2417,1170,retail,0,SITEPLAN,NTS- BLANKENBAKER RETAIL,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2418,7335,restaurant,0,SITEPLAN,NTS- BLANKENBAKER RETAIL,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2419,3320,auto services,0,ZONE,Dave's Towing,commercial,2011,2013,No decision,Approved,Sent to PC,No decision,0
2420,0,Zoned,0,SUBDIV,CARDINAL STORY,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2421,0,Zoned,0,SUBDIV,BUTTORFF COMPANY MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2422,0,multi-family,0,SITEPLAN,Claibourne Crossing,multi family,2011,2013,Approved,No decision,No decision,Approved,242
2423,0,Zoned,0,SUBDIV,MINOR PLAT FOR TSB DEVELOPMENT,minorplat,2011,2011,No decision,No decision,No decision,Approved,0
2424,0,Zoned,0,SUBDIV,FAMILY AND CHILDREN'S PLACE/ M,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2425,0,Zoned,0,SUBDIV,SHOPS OF FOREST SPRINGS,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2426,225,auto services,0,SITEPLAN,5005 POPLAR LEVEL RD,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2427,8000,retail,0,SITEPLAN,FAMILY DOLLAR DIXIE HIGHWAY &,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2428,18887,medical,0,ZONE,PREMIER SURGERY PROPERTIES,commercial,2011,2011,Approved,No decision,No decision,No decision,0
2429,12500,medical,0,SITEPLAN,2503 SHELBYVILLE RD,commercial,2011,2012,No decision,No decision,No decision,Approved,0
2430,764,medical,0,ZONE,1705 HERR LANE,commercial,2011,2013,Approved,No decision,No decision,Approved,0
2431,0,Zoned,0,SUBDIV,15206 SHELBYVILLE RD,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2432,0,Zoned,0,SUBDIV,RIVERPARK PLACE,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2433,1400,warehouse,0,ZONE,RIVER METALS,industrial,2011,2011,Approved,No decision,No decision,No decision,0
2434,0,Zoned,0,SUBDIV,FAMILY DOLLAR- GREENWOOD RD,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2435,0,Zoned,0,SUBDIV,SISTERS OF MERCY - MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2436,0,Zoned,0,SUBDIV,13207 VERSATILE AVE,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2437,0,Zoned,0,SUBDIV,ST BARTHOLOMEW,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2438,0,multi-family,0,ZONE,THE PALISADES OF MIDDLETOWN,multi family,2011,2012,No decision,Approved,Sent to PC,No decision,304
2439,689,commercial,0,SITEPLAN,8012 VINECREST DDP,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2440,44271,religious,0,SITEPLAN,NORTHEAST CHRISTIAN CHURCH EXP,institutional,2011,2011,No decision,No decision,No decision,No decision,0
2441,0,Zoned,0,SUBDIV,COLLETT/GIBSON,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2442,26250,warehouse,0,SITEPLAN,Electron Drive Industrial Park,industrial,2011,2011,No decision,No decision,No decision,No decision,0
2443,29000,office,0,SITEPLAN,Electron Drive Industrial Park,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2444,10800,manufacturing,0,SITEPLAN,Electron Drive Industrial Park,industrial,2011,2011,No decision,No decision,No decision,No decision,0
2445,0,Zoned,0,SUBDIV,NTS BLUEGRASS DEVELOPMENT PART,minorplat,2011,2011,No decision,No decision,No decision,Approved,0
2446,0,Zoned,0,SUBDIV,LOUISVILLE INDUSTRIAL CENTER-,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2447,0,Zoned,0,SUBDIV,12701 PLANTSIDE DR,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2448,2772,distillery,0,ZONE,MICHTER'S DISTILLERY,industrial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2449,7000,office,0,ZONE,Park Federal Credit Union,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2450,3000,banking,0,ZONE,Park Federal Credit Union,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2451,0,Zoned,0,SUBDIV,1901 S 7TH ST,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2452,0,Zoned,0,SUBDIV,MAGNOLIA SPRINGS EAST,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2453,1145,restaurant,0,ZONE,Stony Brook Village,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2454,0,multi-family,0,SITEPLAN,EDISON PARK,multi family,2011,2011,No decision,No decision,No decision,No decision,22
2455,0,Zoned,0,SUBDIV,UNITED ELECTRIC CO.,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2456,8000,retail,0,SITEPLAN,FAMILY DOLLAR 6312 GREENWOOD R,commercial,2011,2013,No decision,No decision,No decision,Approved,0
2457,3220,banking,0,SITEPLAN,FORT KNOX FEDERAL CREDIT UNION,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2458,7000,manufacturing,0,SITEPLAN,CHROMATOGRAPHY RESEARCH SUPPLI,industrial,2011,2013,Approved,No decision,No decision,Approved,0
2459,612,private club,0,ZONE,K OF C REAR ADDITION,commercial,2011,2011,Approved,No decision,No decision,No decision,0
2460,0,Zoned,0,SUBDIV,STEPHEN D BOONE & JOANNE F BOO,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2461,0,multi-family,0,SITEPLAN,ST JAMES PLACE TRACT 2 RDDP,multi family,2011,2013,No decision,No decision,No decision,Approved,30
2462,0,Zoned,0,SUBDIV,EDISON PARK,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2463,0,Zoned,0,SUBDIV,9407 DELPHINIUM STREET MINOR P,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2464,98,fuel kiosk,0,SITEPLAN,KROGER L-356 FUEL STATION,commercial,2011,2012,No decision,No decision,No decision,Approved,0
2465,0,Zoned,0,SUBDIV,BROOKFIELD SECTION 1 LOTS 13 &,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2466,0,Zoned,0,SUBDIV,10701 DIXIE HWY,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2467,0,single-family,0,ZONE,WESLEYAN FARMS,single family,2011,2011,No decision,No decision,No decision,No decision,0
2468,0,Zoned,0,SUBDIV,16000 WINDING RIDGE TRAIL,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2469,37517,retail,0,SITEPLAN,KROGER L-739 FUEL STATION,commercial,2011,2013,No decision,No decision,No decision,Approved,0
2470,8935,restaurant,0,SITEPLAN,KROGER L-739 FUEL STATION,commercial,2011,2013,No decision,No decision,No decision,Approved,0
2471,176,fuel kiosk,0,SITEPLAN,KROGER L-739 FUEL STATION,commercial,2011,2013,No decision,No decision,No decision,Approved,0
2472,0,Zoned,0,SUBDIV,MCKINLEY FARM MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2473,488,restaurant,0,ZONE,EQUUS & JACK'S LOUNGE,commercial,2011,2011,Approved,No decision,No decision,No decision,0
2474,0,Zoned,0,SUBDIV,OLD HEADY MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2475,1200,medical,0,SITEPLAN,AAA CHIROPRACTIC,commercial,2011,2011,Approved,No decision,No decision,Approved,0
2476,16240,retail,0,SITEPLAN,SAV A LOT NATIONAL TURNPIKE,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2477,581,medical,0,SITEPLAN,DR. BHUPENDRA K GUPTA,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2478,40800,medical,0,ZONE,JAYTEE DEVELOPMENT,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2479,2584,retail,0,SITEPLAN,BERRY'S FLOWERS,commercial,2011,2011,Approved,No decision,No decision,Approved,0
2480,0,Zoned,0,SUBDIV,OLD HENRY CROSSINGS,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2481,20400,medical,0,SITEPLAN,STONE HILL MEDICAL PLAZA,commercial,2011,2013,No decision,No decision,No decision,Approved,0
2482,140000,retail,0,ZONE,ST ARMAND'S OR-3 TO C-1 REZONI,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2483,19925,restaurant,0,ZONE,ST ARMAND'S OR-3 TO C-1 REZONI,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2484,0,Zoned,0,SUBDIV,1212 SEELBACH AVE,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2485,0,Zoned,0,SUBDIV,5101 OUTER LOOP,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2486,0,Zoned,0,SUBDIV,MINOR PLAT FOR 518 AND 520 W M,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2487,6570,medical,0,ZONE,OAKLAWN HEALTH AND REHABILITAT,commercial,2011,2011,Approved,No decision,No decision,No decision,0
2488,38500,religious,0,SITEPLAN,ST MICHAELS CATHOLIC CHURCH CA,institutional,2011,2012,No decision,No decision,No decision,No decision,0
2489,3200,restaurant,0,SITEPLAN,THE COMFY COW/FRANKFORT AVE,commercial,2011,2011,Approved,No decision,No decision,No decision,0
2490,2400,office,0,SITEPLAN,THE COMFY COW/FRANKFORT AVE,commercial,2011,2011,Approved,No decision,No decision,No decision,0
2491,280,storage,0,SITEPLAN,12201 BLUEGRASS PKWY,industrial,2011,2011,No decision,No decision,No decision,No decision,0
2492,0,Zoned,0,SUBDIV,"MANAGED ASSETS OF KENTUCKY, LL",minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2493,0,multi-family,0,SITEPLAN,WILART ARMS APARTMENTS,multi family,2011,2013,No decision,No decision,No decision,Approved,66
2494,7380,auto services,0,SITEPLAN,TIRE DISCOUNTERS - OLD LAGRANG,commercial,2011,2012,No decision,No decision,No decision,Approved,0
2495,5150,retail,0,SITEPLAN,CENTAL AVVE/ 3RD ST RETAIL/ RE,commercial,2011,2012,No decision,No decision,No decision,No decision,0
2496,5825,restaurant,0,SITEPLAN,CENTAL AVVE/ 3RD ST RETAIL/ RE,commercial,2011,2012,No decision,No decision,No decision,No decision,0
2497,0,Zoned,0,SUBDIV,PAR GOLF LLC MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,Approved,0
2498,0,Zoned,0,SUBDIV,4501 TAYLORSBILLE LAKE RD,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2499,0,Zoned,0,SUBDIV,Hooper Minor Plat,minorplat,2011,2011,No decision,No decision,No decision,Approved,0
2500,0,Zoned,0,SUBDIV,CLINE-POPE LICK RD,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2501,0,Zoned,0,SUBDIV,THE VILLAS AT ROCK SPRINGS- TR,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2502,0,Zoned,0,SUBDIV,THE VILLAS AT ROCK SPRINGS,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2503,3650,restaurant,0,URBAN,MID-CITY MALL DUNKIN DONUTS,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2504,10636,office,0,SITEPLAN,VANTAGE POINT LOT 4C,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2505,234478,commercial,0,SITEPLAN,VANTAGE POINT LOT 4C,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2506,6607,auto services,0,SITEPLAN,KEN TOWERY'S RETAIL TIRE CENTE,commercial,2011,2011,Approved,No decision,No decision,Approved,0
2507,1460,restaurant,0,SITEPLAN,THE BILLIARDS CLUB OF LOUISVIL,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2508,8000,office,0,ADMIN,VANTAGE PLAZA,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2509,0,Zoned,0,SUBDIV,O'REILLY AUTO PARTS- DIXIE HWY,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2510,7884,auto services,0,SITEPLAN,SWOPE HONDA,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2511,89,restaurant,0,SITEPLAN,PANERA CAFE #0826 DRIVE THRU A,commercial,2011,2013,No decision,No decision,No decision,Approved,0
2512,1560,office,0,ZONE,8119 NEW LAGRANGE RD,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2513,3620,mini-warehouse,0,ZONE,8119 NEW LAGRANGE RD,commercial,2011,2012,No decision,Approved,Sent to PC,No decision,0
2514,47350,warehouse,0,SITEPLAN,12200 WESTPORT RD,industrial,2011,2011,No decision,No decision,No decision,Approved,0
2515,0,Zoned,0,SUBDIV,SPRING FARM LAKE,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2516,198,restaurant,0,SITEPLAN,PANERA DRIVE THRU ADDITION,commercial,2011,2011,No decision,No decision,No decision,Approved,0
2517,0,Zoned,0,SUBDIV,THOMAS E. BRADBURY MINOR SUB P,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2518,0,Zoned,0,SUBDIV,Rhodes Minor Plat,minorplat,2011,2011,No decision,No decision,No decision,Approved,0
2519,200,restaurant,0,SITEPLAN,NEW MCALISTERS TENANT,commercial,2011,2011,No decision,No decision,No decision,No decision,0
2520,0,multi-family,0,SITEPLAN,RIVER BREEZE APARTMENTS,multi family,2011,2011,No decision,No decision,No decision,Approved,152
2521,0,Zoned,0,SUBDIV,TONY WHEELER,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2522,2534,commercial,0,SITEPLAN,ESTATE OF MARGARET L MCMILLIAN,commercial,2011,2011,Approved,No decision,No decision,Approved,0
2523,0,Zoned,0,SUBDIV,MINOR PLAT FOR LOUISVILLE METR,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2524,0,Zoned,0,SUBDIV,TRIMER MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2525,35270,warehouse,0,SITEPLAN,MILLARD REFRIGERATED WAREHOUSE,industrial,2011,2011,No decision,No decision,No decision,No decision,0
2526,30000,warehouse,0,SITEPLAN,PCA PHARMACEUTICAL,industrial,2011,2013,No decision,No decision,No decision,No decision,0
2527,20000,office,0,SITEPLAN,PCA PHARMACEUTICAL,commercial,2011,2013,No decision,No decision,No decision,No decision,0
2528,500,restaurant,0,ZONE,310 WALLACE AVE,commercial,2011,2012,Approved,No decision,No decision,No decision,0
2529,0,Zoned,0,SUBDIV,2814-2900 NEWBURG RD,minorplat,2011,2012,No decision,No decision,No decision,No decision,0
2530,0,Zoned,0,SUBDIV,"NORTON COMMONS, SECTION B, PHA",minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2531,0,Zoned,0,SUBDIV,MEIJER STORE,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2532,0,Zoned,0,SUBDIV,M.A. WILLIAMS PROPERTIES- MINI,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2533,0,multi-family,0,SITEPLAN,SIGNATURE POINT (COOL SPRINGS,multi family,2011,2011,No decision,No decision,No decision,No decision,392
2534,0,Zoned,0,SUBDIV,HOSKINS MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,Approved,0
2535,169000,office,0,SITEPLAN,HAYMARKET RESEARCH PARK,commercial,2011,2011,Approved,No decision,No decision,No decision,0
2536,0,Zoned,0,SUBDIV,6505 JACOB SCHOOL ROAD,minorplat,2011,2013,No decision,No decision,No decision,No decision,0
2537,0,Zoned,0,SUBDIV,SWOPE TOYOTA/SATURN MINOR PLAT,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2538,1280,auto services,0,SITEPLAN,SWOPE TOYOTA/ SATURN REVISED D,commercial,2011,2013,No decision,No decision,No decision,No decision,0
2539,43920,retail,0,SITEPLAN,5101 OUTER LOOP,commercial,2011,2012,No decision,No decision,No decision,Approved,0
2540,30902,restaurant,0,SITEPLAN,5101 OUTER LOOP,commercial,2011,2012,No decision,No decision,No decision,Approved,0
2541,9200,medical,0,SITEPLAN,5101 OUTER LOOP,commercial,2011,2012,No decision,No decision,No decision,Approved,0
2542,0,single-family,0,SITEPLAN,BROOKFIELD SECTION 1 -36 LOTS,single family,2011,2011,No decision,No decision,No decision,No decision,0
2543,60000,manufacturing,0,ZONE,RIVER METALS RECYCLING LLC,industrial,2011,2012,Approved,No decision,No decision,No decision,0
2544,0,Zoned,0,SUBDIV,7600-7614 WATSON LANE,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2545,9600,retail,0,ZONE,FAMILY DOLLAR-SHIVELY,commercial,2011,2011,Approved,No decision,No decision,Approved,0
2546,0,Zoned,0,SUBDIV,PICKERING LAND,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2547,0,Zoned,0,SUBDIV,LITTLE SPRING FARM,minorplat,2011,2011,No decision,No decision,No decision,No decision,0
2548,3386,recreation,0,SITEPLAN,COMFORT INN AND SUITES POOL BU,commercial,2011,2013,No decision,No decision,No decision,No decision,0
2549,224,retail,0,ZONE,KRONK HAIR & NAIL SALON,commercial,2011,2013,No decision,No decision,No decision,No decision,0
2550,3378,retail,0,SITEPLAN,BEVERAGE WAREHOUSE,commercial,2010,2011,No decision,No decision,No decision,Approved,0
2551,40167,warehouse,0,SITEPLAN,UPS SUPPLY CHAIN SOLUTIONS BUI,industrial,2010,2011,No decision,No decision,No decision,Approved,0
2552,2275,office,0,ZONE,Bowman Avenue Office Building,commercial,2010,2011,No decision,Approved,Sent to PC,Approved,0
2553,10150,daycare,0,SITEPLAN,JEFFERSON CENTRE DAY CARE,commercial,2010,2011,No decision,No decision,No decision,No decision,0
2554,885,medical,0,ZONE,DR GREGORY WITTE DENTIST OFFIC,commercial,2010,2013,No decision,Approved,Sent to PC,No decision,0
2555,0,single-family,0,SUBDIV,WATERFORD RIDGE,single family,2010,2011,No decision,No decision,Approved,No decision,0
2556,0,Zoned,0,SUBDIV,JOSEPH LARRY & DONNA CLARK,minorplat,2010,2011,No decision,No decision,No decision,No decision,0
2557,400,fuel kiosk,0,SITEPLAN,SEAY PROPERTIES/KROGER FUELING,commercial,2010,2011,No decision,No decision,No decision,Approved,0
2558,225,restaurant,0,SITEPLAN,OLD CHICAGO SPRINGHURST,commercial,2010,2011,No decision,No decision,No decision,No decision,0
2559,572,manufacturing,0,ZONE,"BASF LOUISVILLE, KY OFFICE SIT",industrial,2010,2011,No decision,Approved,Sent to PC,No decision,0
2560,0,single-family,0,SUBDIV,Boxelder Crossing,single family,2010,2011,No decision,Approved,Sent to PC,No decision,0
2561,0,Zoned,0,SUBDIV,RICHMOND DRIVE MINOR PLAT,minorplat,2010,2010,No decision,No decision,No decision,No decision,0
2562,4532,restaurant,0,SITEPLAN,CHICK-FIL-A,commercial,2010,2011,No decision,No decision,No decision,Approved,0
2563,0,Zoned,0,SUBDIV,NORTON COMMONS,minorplat,2010,2011,No decision,No decision,No decision,No decision,0
2564,22,retail,0,SITEPLAN,WAL-MART GENERAL REMODEL,commercial,2010,2011,No decision,No decision,No decision,No decision,0
2565,0,Zoned,0,SUBDIV,11305 BROAD RUN ROAD & 1398 MA,minorplat,2010,2010,No decision,No decision,No decision,No decision,0
2566,0,Zoned,0,SUBDIV,TYLER POINTE MINOR PLAT,minorplat,2010,2011,No decision,No decision,No decision,No decision,0
2567,33630,retail,0,ZONE,KROGER L-389,commercial,2010,2010,No decision,No decision,No decision,No decision,0
2568,0,assisted living,0,SITEPLAN,MAGNOLIA SPRINGS EAST,multi family,2010,2011,No decision,No decision,No decision,Approved,95
2569,143750,warehouse,0,SITEPLAN,UPS HC CONVERSION,industrial,2010,2010,No decision,No decision,No decision,No decision,0
2570,11503,warehouse,0,ZONE,AIR-HYDRO POWER EXPANSION,industrial,2010,2011,No decision,Approved,Sent to PC,Approved,0
2571,0,Zoned,0,SUBDIV,5216 & 5218 VALLEY STATION RD,minorplat,2010,2011,No decision,No decision,No decision,No decision,0
2572,0,single-family,0,SUBDIV,SHAKES RUN,single family,2010,2011,No decision,No decision,Approved,No decision,0
2573,1084,restaurant,0,SITEPLAN,"BHG LOUISVILLE #2, LLC (TBK DR",commercial,2010,2011,No decision,No decision,No decision,Approved,0
